price (€),type,code_postal,nb_pieces,surface,ascenseur,parking,jardin,terrasse
90000.0,Studio,6220,0.0,28.0,0,0,0,0
90000.0,Maison,59600,3.0,60.0,0,0,0,0
90000.0,Appartement,59500,3.0,68.0,0,0,0,0
90000.0,Maison,4280,4.0,50.0,0,0,0,0
90000.0,Studio,13007,0.0,20.0,0,0,0,0
90000.0,Maison,44290,4.0,70.0,0,0,0,0
90000.0,Maison,83470,10.0,88.0,0,0,0,0
90000.0,Maison,35120,4.0,107.0,0,0,0,0
90000.0,Maison,83590,3.0,46.0,0,0,0,0
90000.0,Appartement,83500,3.0,51.0,0,0,0,0
90000.0,Studio,91150,0.0,29.0,0,0,0,0
90000.0,Maison,59550,4.0,71.0,0,0,0,0
90000.0,Studio,39150,0.0,85.0,0,0,0,0
90000.0,Appartement,13003,2.0,37.0,0,0,0,0
90000.0,Appartement,44730,2.0,19.0,0,0,0,0
90000.0,Studio,92270,0.0,14.0,0,0,0,0
90000.0,Maison,83630,7.0,172.0,0,0,0,0
90000.0,Maison,70270,2.0,230.0,0,0,0,0
90000.0,Appartement,91100,2.0,38.0,0,0,0,0
90000.0,Appartement,39400,5.0,67.0,0,0,0,0
90000.0,Maison,70600,3.0,84.0,0,0,0,0
90000.0,Studio,49000,0.0,25.0,0,0,0,0
90000.0,Studio,92200,0.0,7.0,0,0,0,0
90000.0,Villa,62161,3.0,82.0,0,0,0,0
90000.0,Appartement,83200,7.0,62.0,0,0,0,0
90000.0,Studio,13007,0.0,20.0,0,0,0,0
90000.0,Maison,44290,4.0,70.0,0,0,0,0
90000.0,Maison,83470,10.0,88.0,0,0,0,0
90000.0,Maison,90300,2.0,68.0,0,0,0,0
90000.0,Appartement,84400,2.0,48.0,0,0,0,0
90000.0,Studio,75015,0.0,6.0,0,0,0,0
90000.0,Studio,85160,0.0,27.0,0,0,0,0
90000.0,Appartement,83490,3.0,58.0,0,0,0,0
90000.0,Studio,91200,0.0,30.0,0,0,0,0
90000.0,Appartement,77000,2.0,25.0,0,0,0,0
90000.0,Studio,92340,0.0,14.0,0,0,0,0
90000.0,Maison,62100,4.0,70.0,0,0,0,0
90000.0,Studio,75017,0.0,9.0,0,0,0,0
90000.0,Maison,70600,3.0,83.0,0,0,0,0
90000.0,Studio,75017,0.0,9.0,0,0,0,0
90000.0,Maison,39320,5.0,70.0,0,0,0,0
90000.0,Appartement,83300,3.0,54.0,0,0,0,0
90000.0,Maison,35190,2.0,32.0,0,0,0,0
90000.0,Appartement,78680,2.0,31.0,0,0,0,0
90000.0,Appartement,13200,2.0,47.0,0,0,0,0
90000.0,Studio,92420,0.0,14.0,0,0,0,0
90000.0,Maison,59124,5.0,127.0,0,0,0,0
90000.0,Maison,62450,0.0,200.0,0,0,0,0
90000.0,Appartement,84000,2.0,25.0,0,0,0,0
90000.0,Studio,93210,0.0,17.0,0,0,0,0
90000.0,Appartement,83500,2.0,38.0,0,0,0,0
90000.0,Appartement,59200,3.0,62.0,0,0,0,0
90000.0,Appartement,4000,3.0,53.0,0,0,0,0
90000.0,Studio,83370,0.0,17.0,0,0,0,0
90000.0,Appartement,13370,2.0,27.0,0,0,0,0
90000.0,Maison,84600,4.0,66.0,0,0,0,0
90000.0,Appartement,83000,2.0,41.0,0,0,0,0
90000.0,Maison,62150,4.0,84.0,0,0,0,0
90000.0,Appartement,13003,2.0,45.0,0,0,0,0
90000.0,Maison,62190,6.0,69.0,0,0,0,0
90000.0,Appartement,25000,2.0,32.0,0,0,0,0
90000.0,Studio,91080,0.0,33.0,0,0,0,0
90000.0,Studio,4260,0.0,33.0,0,0,0,0
90000.0,Studio,75004,0.0,8.0,0,0,0,0
90000.0,Studio,75116,0.0,8.0,0,0,0,0
90000.0,Studio,75017,0.0,10.0,0,0,0,0
90000.0,Appartement,83250,2.0,29.0,0,0,0,0
90000.0,Studio,75016,0.0,8.0,0,0,0,0
90000.0,Studio,78170,0.0,14.0,0,0,0,0
90000.0,Maison,70600,4.0,84.0,0,0,0,0
90000.0,Maison,90300,2.0,68.0,0,0,0,0
90000.0,Appartement,13015,4.0,64.0,0,0,0,0
90000.0,Maison,59860,6.0,127.0,0,0,0,0
90000.0,Studio,91150,0.0,21.0,0,0,0,0
90000.0,Appartement,25150,3.0,92.0,0,0,0,0
90000.0,Studio,59000,0.0,33.0,0,0,0,0
90000.0,Studio,77100,0.0,18.0,0,0,0,0
90000.0,Maison,83630,6.0,170.0,0,0,0,0
90000.0,Appartement,5260,2.0,24.0,0,0,0,0
90000.0,Maison,29590,5.0,105.0,0,0,0,0
90000.0,Appartement,93600,2.0,44.0,0,0,0,0
90000.0,Maison,59410,3.0,70.0,0,0,0,0
90000.0,Appartement,13015,3.0,55.0,0,0,0,0
90000.0,Appartement,78930,2.0,31.0,0,0,0,0
90000.0,Studio,44200,0.0,19.0,0,0,0,0
90000.0,Appartement,83570,2.0,40.0,0,0,0,0
90000.0,Studio,77250,0.0,28.0,0,0,0,0
90000.0,Appartement,83250,2.0,29.0,0,0,0,0
90000.0,Appartement,13013,2.0,27.0,0,0,0,0
90000.0,Appartement,4100,4.0,67.0,0,0,0,0
90000.0,Maison,59100,3.0,75.0,0,0,0,0
90000.0,Maison,77260,2.0,50.0,0,0,0,0
90000.0,Appartement,5120,6.0,112.0,0,0,0,0
90000.0,Appartement,13005,2.0,18.0,0,0,0,0
90000.0,Studio,44000,0.0,19.0,0,0,0,0
90000.0,Villa,70110,4.0,127.0,0,0,0,0
90000.0,Appartement,77140,2.0,39.0,0,0,0,0
90000.0,Appartement,91800,4.0,81.0,0,0,0,0
90000.0,Appartement,13150,3.0,64.0,0,0,0,0
90000.0,Maison,39230,7.0,77.0,0,0,0,0
90000.0,Studio,78250,0.0,26.0,0,0,0,0
90000.0,Studio,91000,0.0,27.0,0,0,0,0
90000.0,Maison,62121,4.0,100.0,0,0,0,0
90000.0,Appartement,13003,2.0,45.0,0,0,0,0
90000.0,Maison,72120,5.0,131.0,0,0,0,0
90000.0,Appartement,13015,2.0,38.0,0,0,0,0
90000.0,Studio,83200,0.0,30.0,0,0,0,0
90000.0,Studio,6400,0.0,8.0,0,0,0,0
90000.0,Studio,13090,0.0,16.0,0,0,0,0
90000.0,Appartement,83170,3.0,60.0,0,0,0,0
90000.0,Studio,92170,0.0,10.0,0,0,0,0
90000.0,Studio,77540,0.0,17.0,0,0,0,0
90000.0,Studio,75016,0.0,8.0,0,0,0,0
90000.0,Appartement,84100,3.0,52.0,0,0,0,0
90000.0,Studio,6470,0.0,16.0,0,0,0,0
90000.0,Appartement,6420,3.0,73.0,0,0,0,0
90000.0,Appartement,53000,2.0,45.0,0,0,0,0
90000.0,Appartement,77140,2.0,39.0,0,0,0,0
90000.0,Studio,75010,0.0,8.0,0,0,0,0
90000.0,Studio,92290,0.0,14.0,0,0,0,0
90000.0,Appartement,90400,2.0,50.0,0,0,0,0
90000.0,Appartement,92350,7.0,77.0,0,0,0,0
90000.0,Maison,59220,3.0,100.0,0,0,0,0
90000.0,Studio,13010,0.0,29.0,0,0,0,0
90000.0,Studio,83120,0.0,11.0,0,0,0,0
90000.0,Maison,70270,0.0,200.0,0,0,0,0
90000.0,Maison,59220,4.0,90.0,0,0,0,0
90000.0,Studio,77300,0.0,32.0,0,0,0,0
90000.0,Maison,22480,5.0,102.0,0,0,0,0
90000.0,Maison,70180,3.0,122.0,0,0,0,0
90000.0,Appartement,72500,3.0,68.0,0,0,0,0
90000.0,Studio,75012,0.0,8.0,0,0,0,0
90000.0,Maison,62260,6.0,90.0,0,0,0,0
90000.0,Studio,95530,0.0,16.0,0,0,0,0
90000.0,Maison,77260,3.0,101.0,0,0,0,0
90000.0,Studio,83490,0.0,36.0,0,0,0,0
90015.0,Maison,22420,0.0,65.0,0,0,0,0
90040.0,Maison,22150,2.0,120.0,0,0,0,0
90081.0,Studio,6300,0.0,21.0,0,0,0,0
90100.0,Appartement,49400,2.0,51.0,0,0,0,0
90100.0,Appartement,13200,2.0,35.0,0,0,0,0
90100.0,Maison,22110,6.0,139.0,0,0,0,0
90100.0,Studio,75019,0.0,10.0,0,0,0,0
90100.0,Appartement,56380,3.0,65.0,0,0,0,0
90100.0,Appartement,53100,2.0,50.0,0,0,0,0
90100.0,Maison,29250,5.0,107.0,0,0,0,0
90100.0,Appartement,5290,2.0,30.0,0,0,0,0
90100.0,Maison,22480,8.0,95.0,0,0,0,0
90200.0,Maison,22390,3.0,70.0,0,0,0,0
90227.0,Studio,44100,0.0,21.0,0,0,0,0
90270.0,Studio,13160,0.0,33.0,0,0,0,0
90291.0,Studio,94200,0.0,17.0,0,0,0,0
90292.0,Studio,94200,0.0,18.0,0,0,0,0
90390.0,Appartement,62300,2.0,46.0,0,0,0,0
90400.0,Maison,44140,3.0,150.0,0,0,0,0
90434.0,Studio,94800,0.0,23.0,0,0,0,0
90500.0,Studio,35000,0.0,17.0,0,0,0,0
90500.0,Maison,49500,3.0,67.0,0,0,0,0
90500.0,Maison,85320,5.0,117.0,0,0,0,0
1788800.0,Appartement,75002,5.0,130.0,0,0,0,0
1790000.0,Villa,6570,5.0,250.0,0,0,0,0
1790000.0,Villa,6140,7.0,182.0,0,0,0,0
1790000.0,Maison,6570,6.0,197.0,0,0,0,0
1790000.0,Maison,78490,10.0,366.0,0,0,0,0
1795000.0,Maison,95290,13.0,610.0,0,0,0,0
1795000.0,Appartement,75008,5.0,137.0,0,0,0,0
1800000.0,Maison,59800,5.0,197.0,0,0,0,0
1800000.0,Villa,6000,7.0,197.0,0,0,0,0
1820000.0,Maison,91190,7.0,164.0,0,0,0,0
1835000.0,Appartement,75016,6.0,151.0,0,0,0,0
1840000.0,Villa,83120,6.0,170.0,0,0,0,0
1849000.0,Maison,94160,6.0,208.0,0,0,0,0
1850000.0,Maison,78430,8.0,250.0,0,0,0,0
1850000.0,Appartement,92200,4.0,135.0,0,0,0,0
1850000.0,Appartement,75009,6.0,162.0,0,0,0,0
1890000.0,Maison,92130,6.0,152.0,0,0,0,0
1895000.0,Villa,6600,10.0,250.0,0,0,0,0
1900000.0,Appartement,75011,6.0,189.0,0,0,0,0
1900000.0,Appartement,6230,3.0,80.0,0,0,0,0
90500.0,Maison,35500,0.0,73.0,0,0,0,0
90500.0,Studio,35000,0.0,17.0,0,0,0,0
90500.0,Maison,85320,5.0,117.0,0,0,0,0
90500.0,Maison,49500,3.0,67.0,0,0,0,0
90500.0,Appartement,83136,2.0,36.0,0,0,0,0
90500.0,Maison,22630,3.0,110.0,0,0,0,0
90500.0,Maison,84240,2.0,50.0,0,0,0,0
90525.0,Maison,72350,6.0,126.0,0,0,0,0
90573.0,Studio,4800,0.0,30.0,0,0,0,0
90600.0,Studio,91410,0.0,21.0,0,0,0,0
90600.0,Appartement,84130,4.0,65.0,0,0,0,0
90650.0,Studio,83600,0.0,31.0,0,0,0,0
90650.0,Studio,91000,0.0,34.0,0,0,0,0
90720.0,Appartement,13140,2.0,41.0,0,0,0,0
90720.0,Appartement,72000,2.0,50.0,0,0,0,0
90800.0,Maison,35660,4.0,73.0,0,0,0,0
90800.0,Studio,91790,0.0,22.0,0,0,0,0
90900.0,Studio,84110,0.0,30.0,0,0,0,0
90900.0,Maison,56300,4.0,60.0,0,0,0,0
90900.0,Maison,53100,4.0,75.0,0,0,0,0
90900.0,Maison,35460,2.0,53.0,0,0,0,0
90900.0,Appartement,44300,2.0,,0,0,0,0
90900.0,Maison,85130,2.0,116.0,0,0,0,0
90909.0,Studio,44200,0.0,24.0,0,0,0,0
90915.0,Appartement,83980,3.0,40.0,0,0,0,0
90950.0,Studio,94350,0.0,18.0,0,0,0,0
90950.0,Maison,49360,4.0,71.0,0,0,0,0
90950.0,Appartement,56000,2.0,37.0,0,0,0,0
90950.0,Appartement,49400,2.0,52.0,0,0,0,0
90950.0,Appartement,29200,2.0,38.0,0,0,0,0
90950.0,Maison,53110,4.0,84.0,0,0,0,0
90950.0,Maison,56300,2.0,50.0,0,0,0,0
90990.0,Maison,22480,4.0,84.0,0,0,0,0
90990.0,Maison,22600,3.0,85.0,0,0,0,0
90990.0,Maison,53390,5.0,132.0,0,0,0,0
91000.0,Studio,83390,0.0,37.0,0,0,0,0
91000.0,Appartement,83000,2.0,36.0,0,0,0,0
91000.0,Appartement,25120,2.0,55.0,0,0,0,0
91000.0,Studio,83390,0.0,37.0,0,0,0,0
91000.0,Appartement,83200,2.0,28.0,0,0,0,0
91000.0,Maison,62260,4.0,70.0,0,0,0,0
91000.0,Villa,44520,5.0,121.0,0,0,0,0
91000.0,Maison,59950,5.0,80.0,0,0,0,0
91000.0,Studio,91510,0.0,23.0,0,0,0,0
91000.0,Maison,59100,4.0,70.0,0,0,0,0
91000.0,Maison,62690,5.0,126.0,0,0,0,0
91000.0,Maison,25250,6.0,135.0,0,0,0,0
91000.0,Appartement,59174,3.0,64.0,0,0,0,0
91000.0,Studio,59650,0.0,18.0,0,0,0,0
91000.0,Maison,35190,2.0,50.0,0,0,0,0
91000.0,Maison,70100,4.0,80.0,0,0,0,0
91000.0,Appartement,90100,3.0,76.0,0,0,0,0
91000.0,Maison,72130,5.0,88.0,0,0,0,0
91000.0,Maison,44690,3.0,90.0,0,0,0,0
91000.0,Appartement,83340,2.0,38.0,0,0,0,0
91000.0,Appartement,13700,2.0,32.0,0,0,0,0
91000.0,Maison,25250,6.0,143.0,0,0,0,0
91000.0,Appartement,35520,2.0,18.0,0,0,0,0
91000.0,Studio,59800,0.0,18.0,0,0,0,0
91000.0,Maison,70000,5.0,127.0,0,0,0,0
91000.0,Maison,35190,2.0,50.0,0,0,0,0
91000.0,Maison,70100,4.0,80.0,0,0,0,0
91000.0,Appartement,59174,3.0,64.0,0,0,0,0
91000.0,Appartement,90100,3.0,76.0,0,0,0,0
91000.0,Maison,25250,6.0,143.0,0,0,0,0
91000.0,Appartement,35520,2.0,18.0,0,0,0,0
91000.0,Maison,72130,5.0,88.0,0,0,0,0
91000.0,Maison,59950,5.0,80.0,0,0,0,0
91000.0,Maison,25250,6.0,135.0,0,0,0,0
91000.0,Appartement,83340,2.0,38.0,0,0,0,0
91000.0,Maison,44690,3.0,90.0,0,0,0,0
91000.0,Appartement,13700,2.0,32.0,0,0,0,0
91000.0,Studio,83000,0.0,28.0,0,0,0,0
91000.0,Studio,59000,0.0,31.0,0,0,0,0
91000.0,Appartement,77000,3.0,57.0,0,0,0,0
91000.0,Studio,29900,0.0,21.0,0,0,0,0
91000.0,Studio,59800,0.0,18.0,0,0,0,0
91000.0,Appartement,83500,4.0,72.0,0,0,0,0
91000.0,Maison,59220,5.0,105.0,0,0,0,0
91000.0,Maison,83670,3.0,52.0,0,0,0,0
91000.0,Maison,4350,3.0,65.0,0,0,0,0
91000.0,Maison,25200,3.0,52.0,0,0,0,0
91000.0,Appartement,13015,3.0,55.0,0,0,0,0
91000.0,Appartement,59000,2.0,22.0,0,0,0,0
91000.0,Maison,29420,5.0,94.0,0,0,0,0
91000.0,Maison,56540,7.0,141.0,0,0,0,0
91000.0,Appartement,62200,3.0,68.0,0,0,0,0
91000.0,Appartement,78250,2.0,28.0,0,0,0,0
91000.0,Studio,13006,0.0,19.0,0,0,0,0
91000.0,Maison,22600,4.0,120.0,0,0,0,0
91000.0,Appartement,83500,0.0,44.0,0,0,0,0
91000.0,Maison,85560,3.0,35.0,0,0,0,0
91000.0,Studio,59650,0.0,18.0,0,0,0,0
91000.0,Appartement,83200,2.0,42.0,0,0,0,0
91000.0,Maison,59234,6.0,129.0,0,0,0,0
91000.0,Studio,75016,0.0,9.0,0,0,0,0
91000.0,Maison,44520,4.0,120.0,0,0,0,0
91000.0,Maison,35190,2.0,50.0,0,0,0,0
91000.0,Studio,84100,0.0,43.0,0,0,0,0
91000.0,Appartement,91100,3.0,30.0,0,0,0,0
91000.0,Studio,59800,0.0,18.0,0,0,0,0
91000.0,Appartement,83500,4.0,72.0,0,0,0,0
91000.0,Appartement,78250,2.0,28.0,0,0,0,0
91000.0,Maison,70400,6.0,143.0,0,0,0,0
91000.0,Appartement,59123,3.0,40.0,0,0,0,0
91000.0,Appartement,13003,3.0,45.0,0,0,0,0
91000.0,Studio,13006,0.0,19.0,0,0,0,0
91000.0,Maison,22600,4.0,120.0,0,0,0,0
91000.0,Appartement,83500,0.0,44.0,0,0,0,0
91000.0,Maison,85560,3.0,35.0,0,0,0,0
91000.0,Maison,4350,3.0,65.0,0,0,0,0
91000.0,Maison,25200,3.0,52.0,0,0,0,0
91000.0,Appartement,13015,3.0,55.0,0,0,0,0
91000.0,Appartement,62200,2.0,36.0,0,0,0,0
91000.0,Maison,59580,5.0,95.0,0,0,0,0
91000.0,Appartement,59000,2.0,22.0,0,0,0,0
91000.0,Maison,29420,5.0,94.0,0,0,0,0
91000.0,Maison,56540,7.0,141.0,0,0,0,0
91000.0,Appartement,62200,3.0,68.0,0,0,0,0
91000.0,Maison,59220,5.0,105.0,0,0,0,0
91000.0,Maison,83670,3.0,52.0,0,0,0,0
91037.0,Studio,92600,0.0,19.0,0,0,0,0
91100.0,Maison,56320,4.0,79.0,0,0,0,0
91100.0,Appartement,4200,4.0,82.0,0,0,0,0
91260.0,Appartement,49300,2.0,47.0,0,0,0,0
91260.0,Appartement,49300,2.0,47.0,0,0,0,0
91294.0,Studio,94550,0.0,25.0,0,0,0,0
91300.0,Studio,5600,0.0,26.0,0,0,0,0
91300.0,Appartement,49400,3.0,40.0,0,0,0,0
91350.0,Studio,35400,0.0,11.0,0,0,0,0
91375.0,Maison,49390,6.0,114.0,0,0,0,0
91375.0,Maison,62940,2.0,60.0,0,0,0,0
91392.0,Maison,70300,5.0,95.0,0,0,0,0
91400.0,Appartement,59450,2.0,46.0,0,0,0,0
91400.0,Maison,59580,6.0,113.0,0,0,0,0
91400.0,Maison,62700,5.0,92.0,0,0,0,0
91400.0,Maison,62700,5.0,92.0,0,0,0,0
91480.0,Appartement,70000,2.0,82.0,0,0,0,0
91490.0,Maison,49110,5.0,99.0,0,0,0,0
91500.0,Appartement,59300,2.0,45.0,0,0,0,0
91500.0,Studio,6000,0.0,28.0,0,0,0,0
91500.0,Maison,59680,7.0,135.0,0,0,0,0
91500.0,Appartement,59230,3.0,45.0,0,0,0,0
91500.0,Villa,44110,3.0,75.0,0,0,0,0
91500.0,Maison,72260,3.0,70.0,0,0,0,0
91500.0,Appartement,59300,2.0,45.0,0,0,0,0
91500.0,Maison,44540,0.0,75.0,0,0,0,0
91500.0,Studio,94400,0.0,21.0,0,0,0,0
91500.0,Maison,62800,5.0,77.0,0,0,0,0
91500.0,Maison,44150,0.0,75.0,0,0,0,0
91500.0,Maison,4330,2.0,25.0,0,0,0,0
91500.0,Studio,6000,0.0,28.0,0,0,0,0
91500.0,Maison,59680,7.0,135.0,0,0,0,0
91500.0,Appartement,29200,2.0,31.0,0,0,0,0
91500.0,Maison,53290,6.0,100.0,0,0,0,0
91500.0,Maison,59600,4.0,79.0,0,0,0,0
91583.0,Studio,44000,0.0,18.0,0,0,0,0
91590.0,Maison,56160,4.0,68.0,0,0,0,0
91590.0,Maison,56160,4.0,54.0,0,0,0,0
91600.0,Maison,85370,5.0,112.0,0,0,0,0
91600.0,Studio,5000,0.0,34.0,0,0,0,0
91600.0,Appartement,6450,2.0,43.0,0,0,0,0
91645.0,Maison,35320,2.0,170.0,0,0,0,0
91745.0,Appartement,44800,2.0,37.0,0,0,0,0
91775.0,Studio,83210,0.0,33.0,0,0,0,0
91800.0,Maison,56140,4.0,79.0,0,0,0,0
91800.0,Maison,85300,0.0,100.0,0,0,0,0
91800.0,Maison,77130,3.0,80.0,0,0,0,0
91800.0,Appartement,90000,2.0,53.0,0,0,0,0
91800.0,Maison,72110,5.0,108.0,0,0,0,0
91800.0,Studio,84300,0.0,37.0,0,0,0,0
91800.0,Studio,13320,0.0,21.0,0,0,0,0
91800.0,Studio,44000,0.0,25.0,0,0,0,0
91800.0,Studio,83520,0.0,26.0,0,0,0,0
91800.0,Maison,22200,5.0,125.0,0,0,0,0
91800.0,Studio,83000,0.0,19.0,0,0,0,0
91800.0,Maison,85150,0.0,130.0,0,0,0,0
91800.0,Studio,44600,0.0,21.0,0,0,0,0
91800.0,Studio,13500,0.0,32.0,0,0,0,0
91810.0,Maison,72130,5.0,99.0,0,0,0,0
91895.0,Maison,22150,5.0,108.0,0,0,0,0
91900.0,Appartement,59123,4.0,60.0,0,0,0,0
91900.0,Maison,85340,0.0,15.0,0,0,0,0
91900.0,Appartement,59140,2.0,28.0,0,0,0,0
91900.0,Maison,56490,6.0,122.0,0,0,0,0
92000.0,Studio,13003,0.0,22.0,0,0,0,0
92000.0,Maison,72260,5.0,118.0,0,0,0,0
92000.0,Appartement,13014,4.0,83.0,0,0,0,0
92000.0,Studio,95410,0.0,17.0,0,0,0,0
92000.0,Maison,62430,4.0,118.0,0,0,0,0
92000.0,Maison,29390,5.0,100.0,0,0,0,0
92000.0,Appartement,25200,4.0,87.0,0,0,0,0
92000.0,Appartement,83300,4.0,70.0,0,0,0,0
92000.0,Appartement,77130,2.0,49.0,0,0,0,0
92000.0,Maison,22460,5.0,80.0,0,0,0,0
92000.0,Appartement,29000,3.0,55.0,0,0,0,0
92000.0,Maison,35600,0.0,117.0,0,0,0,0
92000.0,Appartement,25000,2.0,47.0,0,0,0,0
92000.0,Studio,75016,0.0,8.0,0,0,0,0
92000.0,Studio,75015,0.0,8.0,0,0,0,0
198000.0,Appartement,6000,2.0,36.0,0,0,0,0
199000.0,Studio,44000,0.0,27.0,0,0,0,0
199000.0,Appartement,95310,3.0,57.0,0,0,0,0
199000.0,Studio,6160,0.0,26.0,0,0,0,0
199000.0,Maison,83440,3.0,90.0,0,0,0,0
199900.0,Studio,78000,0.0,30.0,0,0,0,0
200000.0,Appartement,83310,3.0,65.0,0,0,0,0
200600.0,Maison,95420,8.0,125.0,0,0,0,0
202000.0,Appartement,91400,2.0,44.0,0,0,0,0
203000.0,Appartement,6800,3.0,54.0,0,0,0,0
205000.0,Appartement,6400,2.0,31.0,0,0,0,0
205400.0,Appartement,6530,3.0,63.0,0,0,0,0
208000.0,Appartement,91400,2.0,45.0,0,0,0,0
209000.0,Maison,56140,6.0,120.0,0,0,0,0
209000.0,Appartement,6130,2.0,41.0,0,0,0,0
209000.0,Appartement,6800,3.0,67.0,0,0,0,0
209000.0,Maison,13119,3.0,60.0,0,0,0,0
209900.0,Appartement,77100,3.0,65.0,0,0,0,0
210000.0,Appartement,95470,2.0,54.0,0,0,0,0
210000.0,Studio,93160,0.0,30.0,0,0,0,0
1950000.0,Maison,78670,10.0,390.0,0,0,0,0
1955000.0,Appartement,75016,4.0,157.0,0,0,0,0
1960000.0,Maison,6740,9.0,287.0,0,0,0,0
1975000.0,Appartement,92300,6.0,126.0,0,0,0,0
1975000.0,Appartement,75018,5.0,130.0,0,0,0,0
1976000.0,Maison,44000,8.0,267.0,0,0,0,0
1990000.0,Villa,83380,7.0,,0,0,0,0
1990000.0,Appartement,75016,6.0,172.0,0,0,0,0
1990000.0,Villa,6220,5.0,215.0,0,0,0,0
1990000.0,Maison,44500,7.0,207.0,0,0,0,0
1995000.0,Maison,6740,7.0,416.0,0,0,0,0
1995000.0,Maison,83480,5.0,268.0,0,0,0,0
1995000.0,Maison,92140,8.0,235.0,0,0,0,0
2000000.0,Appartement,75014,5.0,143.0,0,0,0,0
2050000.0,Appartement,75014,5.0,120.0,0,0,0,0
2080000.0,Villa,83740,6.0,250.0,0,0,0,0
2090000.0,Maison,78100,8.0,229.0,0,0,0,0
2100000.0,Appartement,75016,5.0,132.0,0,0,0,0
2100000.0,Appartement,75006,5.0,106.0,0,0,0,0
2150000.0,Maison,83120,6.0,250.0,0,0,0,0
92000.0,Appartement,59860,2.0,66.0,0,0,0,0
92000.0,Studio,13013,0.0,17.0,0,0,0,0
92000.0,Maison,53420,3.0,80.0,0,0,0,0
92000.0,Studio,13010,0.0,20.0,0,0,0,0
92000.0,Studio,95510,0.0,27.0,0,0,0,0
92000.0,Studio,44470,0.0,27.0,0,0,0,0
92000.0,Appartement,84000,3.0,60.0,0,0,0,0
92000.0,Maison,29390,5.0,100.0,0,0,0,0
92000.0,Studio,95800,0.0,18.0,0,0,0,0
92000.0,Appartement,44740,2.0,26.0,0,0,0,0
92000.0,Appartement,62640,3.0,55.0,0,0,0,0
92000.0,Maison,91670,3.0,60.0,0,0,0,0
92000.0,Appartement,90000,4.0,76.0,0,0,0,0
92000.0,Appartement,77620,3.0,60.0,0,0,0,0
92000.0,Maison,62810,6.0,100.0,0,0,0,0
92000.0,Studio,77690,0.0,32.0,0,0,0,0
92000.0,Appartement,4260,2.0,32.0,0,0,0,0
92000.0,Maison,59245,4.0,94.0,0,0,0,0
92000.0,Appartement,84100,3.0,55.0,0,0,0,0
92000.0,Appartement,25000,3.0,57.0,0,0,0,0
2150000.0,Maison,83120,6.0,250.0,0,0,0,0
2155000.0,Appartement,6200,5.0,123.0,0,0,0,0
2180000.0,Appartement,6400,4.0,128.0,0,0,0,0
2200000.0,Appartement,75016,5.0,156.0,0,0,0,0
2200000.0,Villa,6400,7.0,223.0,0,0,0,0
2260000.0,Appartement,75016,6.0,208.0,0,0,0,0
2270000.0,Appartement,92200,7.0,190.0,0,0,0,0
2290000.0,Appartement,6000,5.0,150.0,0,0,0,0
2290000.0,Villa,6200,10.0,290.0,0,0,0,0
2290000.0,Appartement,75008,5.0,148.0,0,0,0,0
2300000.0,Maison,13810,8.0,380.0,0,0,0,0
2300000.0,Maison,13200,30.0,780.0,0,0,0,0
2300000.0,Maison,92330,10.0,240.0,0,0,0,0
2310000.0,Appartement,75016,5.0,164.0,0,0,0,0
2330000.0,Maison,78000,10.0,240.0,0,0,0,0
2360000.0,Appartement,75016,6.0,160.0,0,0,0,0
2390000.0,Villa,13100,7.0,300.0,0,0,0,0
2390000.0,Appartement,75018,4.0,110.0,0,0,0,0
2415000.0,Villa,6410,4.0,208.0,0,0,0,0
2420000.0,Appartement,75017,6.0,195.0,0,0,0,0
2480000.0,Maison,78490,14.0,475.0,0,0,0,0
2480000.0,Maison,78110,11.0,430.0,0,0,0,0
2490000.0,Villa,6190,7.0,240.0,0,0,0,0
2493700.0,Maison,75019,7.0,198.0,0,0,0,0
2500000.0,Maison,83310,9.0,340.0,0,0,0,0
2500000.0,Appartement,6000,3.0,115.0,0,0,0,0
2550000.0,Appartement,75007,5.0,178.0,0,0,0,0
2550000.0,Appartement,75016,0.0,186.0,0,0,0,0
2550000.0,Villa,6270,6.0,141.0,0,0,0,0
2580000.0,Appartement,6400,4.0,76.0,0,0,0,0
2580000.0,Appartement,75016,6.0,190.0,0,0,0,0
2600000.0,Appartement,75008,4.0,125.0,0,0,0,0
2600000.0,Maison,78000,12.0,304.0,0,0,0,0
2600000.0,Appartement,75116,6.0,187.0,0,0,0,0
2600000.0,Maison,83700,10.0,266.0,0,0,0,0
2630000.0,Maison,6370,7.0,300.0,0,0,0,0
2650000.0,Villa,6160,7.0,185.0,0,0,0,0
2650000.0,Villa,6600,7.0,346.0,0,0,0,0
2650000.0,Appartement,75008,5.0,149.0,0,0,0,0
2700000.0,Villa,6230,8.0,231.0,0,0,0,0
2720000.0,Appartement,92200,5.0,148.0,0,0,0,0
2730000.0,Maison,83110,7.0,407.0,0,0,0,0
2750000.0,Villa,6250,9.0,600.0,0,0,0,0
2790000.0,Maison,92310,9.0,238.0,0,0,0,0
2800000.0,Maison,83380,7.0,320.0,0,0,0,0
2800000.0,Appartement,75007,7.0,205.0,0,0,0,0
2860000.0,Appartement,75116,5.0,205.0,0,0,0,0
2884000.0,Appartement,92200,6.0,168.0,0,0,0,0
2890000.0,Appartement,75014,6.0,195.0,0,0,0,0
2890000.0,Appartement,75008,7.0,209.0,0,0,0,0
